name,euc_dist,L1_dist,X2_distance,histogram_similarity,hellinger_kernel
bbdd_00256.pkl-bbdd_00261.pkl,0.086850785,0.9176931,126.08174,0.54115343,0.81340224
bbdd_00256.pkl-bbdd_00107.pkl,0.09443359,1.0414431,161.88165,0.47927845,0.7493756
bbdd_00256.pkl-bbdd_00239.pkl,0.069048524,0.73735964,88.21306,0.6313201,0.8822895
bbdd_00256.pkl-bbdd_00072.pkl,0.05827268,0.62472117,88.304474,0.6876395,0.91867733
bbdd_00256.pkl-bbdd_00219.pkl,0.13837743,0.988887,118.45778,0.50555646,0.82084405
bbdd_00256.pkl-bbdd_00240.pkl,0.10969083,0.98464423,179.7401,0.5076779,0.82085544
bbdd_00256.pkl-bbdd_00136.pkl,0.053728584,0.562655,105.29203,0.7186726,0.9190613
bbdd_00256.pkl-bbdd_00046.pkl,0.04158848,0.49730706,117.625374,0.75134647,0.933395
bbdd_00256.pkl-bbdd_00220.pkl,0.08027503,0.96803945,132.15767,0.51598024,0.838509
bbdd_00256.pkl-bbdd_00198.pkl,0.08301343,0.7754063,137.0199,0.6122968,0.8256879
bbdd_00256.pkl-bbdd_00062.pkl,0.09601809,0.9321438,123.046005,0.5339281,0.8569776
bbdd_00256.pkl-bbdd_00168.pkl,0.08199574,0.9834969,137.77773,0.5082516,0.8282009
bbdd_00256.pkl-bbdd_00109.pkl,0.056561,0.57668877,100.66559,0.7116556,0.8835393
bbdd_00256.pkl-bbdd_00071.pkl,0.12193297,1.1549611,125.02449,0.4225194,0.7611212
bbdd_00256.pkl-bbdd_00004.pkl,0.09445216,1.1099474,147.64597,0.4450263,0.77381885
bbdd_00256.pkl-bbdd_00158.pkl,0.066528015,0.75240064,140.5245,0.62379974,0.8669691
bbdd_00256.pkl-bbdd_00205.pkl,0.08713864,1.0856724,150.27206,0.45716387,0.81135035
bbdd_00256.pkl-bbdd_00092.pkl,0.076809995,0.7578974,165.84465,0.6210513,0.8669071
bbdd_00256.pkl-bbdd_00202.pkl,0.079062305,0.8173116,168.28049,0.5913442,0.82332546
bbdd_00256.pkl-bbdd_00230.pkl,0.10268782,0.91144323,107.09948,0.5442784,0.82130826
bbdd_00256.pkl-bbdd_00125.pkl,0.073065065,0.9129802,127.0818,0.54350996,0.85081065
bbdd_00256.pkl-bbdd_00013.pkl,0.10731771,1.1928339,162.02463,0.40358305,0.7445623
bbdd_00256.pkl-bbdd_00175.pkl,0.119615935,1.4552627,191.14008,0.2723686,0.6148123
bbdd_00256.pkl-bbdd_00032.pkl,0.045174304,0.53046477,95.433365,0.7347676,0.94671327
bbdd_00256.pkl-bbdd_00259.pkl,0.05412617,0.48811105,61.237236,0.75594443,0.94673395
bbdd_00010.pkl-bbdd_00029.pkl,0.066885464,0.8769605,121.67681,0.56151974,0.84025514
bbdd_00010.pkl-bbdd_00140.pkl,0.041114744,0.52683806,87.78072,0.73658097,0.94030464
bbdd_00010.pkl-bbdd_00081.pkl,0.036875006,0.49210924,77.98291,0.75394535,0.96073484
bbdd_00010.pkl-bbdd_00105.pkl,0.05156988,0.70686054,118.3476,0.6465697,0.87333167
bbdd_00010.pkl-bbdd_00273.pkl,0.063713804,0.7548479,110.4171,0.6225761,0.8953113
bbdd_00010.pkl-bbdd_00248.pkl,0.0503091,0.6862823,100.4443,0.65685886,0.92177093
bbdd_00010.pkl-bbdd_00155.pkl,0.0641669,0.67625976,100.3533,0.6618701,0.8926016
bbdd_00010.pkl-bbdd_00138.pkl,0.05003586,0.5534126,87.84915,0.7232937,0.91905534
bbdd_00010.pkl-bbdd_00189.pkl,0.0924396,0.9577697,115.30588,0.5211151,0.8199841
bbdd_00010.pkl-bbdd_00227.pkl,0.045429226,0.6118585,97.29353,0.69407076,0.91556203
bbdd_00010.pkl-bbdd_00057.pkl,0.054464843,0.73463595,126.40535,0.632682,0.88173926
bbdd_00010.pkl-bbdd_00080.pkl,0.069991745,0.8906187,160.37524,0.55469066,0.77781105
bbdd_00010.pkl-bbdd_00034.pkl,0.039519925,0.545931,94.33778,0.72703445,0.9195157
bbdd_00010.pkl-bbdd_00119.pkl,0.07027489,0.9286498,124.799324,0.5356751,0.84868574
bbdd_00010.pkl-bbdd_00101.pkl,0.07846461,0.95012814,139.9349,0.52493596,0.80267584
bbdd_00010.pkl-bbdd_00210.pkl,0.048888188,0.4499169,64.14987,0.7750415,0.9433413
bbdd_00010.pkl-bbdd_00073.pkl,0.038286958,0.46424896,74.99104,0.76787555,0.96460575
bbdd_00010.pkl-bbdd_00024.pkl,0.098674536,0.9957141,121.47698,0.5021429,0.795151
bbdd_00010.pkl-bbdd_00193.pkl,0.059843037,0.78618634,98.75568,0.6069069,0.8957473
bbdd_00010.pkl-bbdd_00264.pkl,0.07777423,0.8350393,130.85779,0.5824803,0.8216127
bbdd_00010.pkl-bbdd_00066.pkl,0.07450525,0.9211464,133.83585,0.5394268,0.8187058
bbdd_00010.pkl-bbdd_00110.pkl,0.0678643,0.80082107,135.76059,0.59958947,0.831633
bbdd_00010.pkl-bbdd_00022.pkl,0.09183439,1.2237816,174.16016,0.3881092,0.72559875
bbdd_00010.pkl-bbdd_00217.pkl,0.053157702,0.7050758,103.72847,0.6474621,0.9039166
bbdd_00010.pkl-bbdd_00113.pkl,0.043120895,0.5743527,85.02801,0.7128236,0.9431229
bbdd_00010.pkl-bbdd_00163.pkl,0.051700007,0.691208,107.44361,0.654396,0.9020044
bbdd_00010.pkl-bbdd_00278.pkl,0.06723029,0.75741416,85.463196,0.62129295,0.87046283
bbdd_00010.pkl-bbdd_00276.pkl,0.034721438,0.43564552,74.51099,0.78217727,0.9604466
bbdd_00010.pkl-bbdd_00204.pkl,0.102481455,1.285864,173.36473,0.35706797,0.65318525
bbdd_00010.pkl-bbdd_00091.pkl,0.058273353,0.730362,121.43312,0.63481903,0.853708
bbdd_00010.pkl-bbdd_00170.pkl,0.055560477,0.70500684,114.52862,0.6474966,0.90179515
bbdd_00010.pkl-bbdd_00036.pkl,0.12737277,1.2562108,155.33974,0.37189463,0.7094121
bbdd_00010.pkl-bbdd_00033.pkl,0.048271384,0.61109173,88.92079,0.6944541,0.93261117
bbdd_00010.pkl-bbdd_00051.pkl,0.06980918,0.95185864,135.2136,0.5240706,0.8392563
bbdd_00010.pkl-bbdd_00002.pkl,0.10381207,1.2347848,164.27748,0.38260758,0.7309512
bbdd_00010.pkl-bbdd_00052.pkl,0.086506836,0.87426853,116.77991,0.56286573,0.8309063
bbdd_00010.pkl-bbdd_00225.pkl,0.043497954,0.56215656,87.80768,0.7189218,0.94124675
bbdd_00010.pkl-bbdd_00231.pkl,0.06210556,0.70324385,102.93028,0.6483781,0.92285955
bbdd_00010.pkl-bbdd_00190.pkl,0.04378135,0.5651953,87.21897,0.71740234,0.9420137
bbdd_00010.pkl-bbdd_00218.pkl,0.0394606,0.45103204,85.39704,0.774484,0.93390906
bbdd_00010.pkl-bbdd_00027.pkl,0.044937924,0.55223054,88.44594,0.7238847,0.932079
bbdd_00010.pkl-bbdd_00074.pkl,0.10130716,1.2617798,180.61447,0.3691101,0.64007354
bbdd_00010.pkl-bbdd_00274.pkl,0.084637135,1.0567917,149.89853,0.4716042,0.753107
bbdd_00010.pkl-bbdd_00026.pkl,0.04123137,0.32653356,51.266384,0.8367332,0.9655534
bbdd_00010.pkl-bbdd_00226.pkl,0.05220084,0.6413126,87.35783,0.6793437,0.923707
bbdd_00010.pkl-bbdd_00267.pkl,0.08478664,0.93953025,122.36246,0.5302349,0.83343
bbdd_00010.pkl-bbdd_00237.pkl,0.054188307,0.6892407,107.74675,0.65537965,0.89314413
bbdd_00010.pkl-bbdd_00172.pkl,0.08028613,0.959337,142.29341,0.5203315,0.7791367
bbdd_00010.pkl-bbdd_00079.pkl,0.06614567,0.91295487,136.0977,0.5435226,0.82460123
bbdd_00010.pkl-bbdd_00076.pkl,0.04196954,0.53688484,91.47697,0.73155755,0.9344914
bbdd_00010.pkl-bbdd_00089.pkl,0.050398987,0.52245915,91.849945,0.7387704,0.9099235
bbdd_00010.pkl-bbdd_00277.pkl,0.08112356,0.9216141,124.57321,0.53919303,0.8145429
bbdd_00010.pkl-bbdd_00145.pkl,0.068975404,0.9404825,141.23825,0.52975875,0.81313
bbdd_00010.pkl-bbdd_00056.pkl,0.07315873,0.65372235,89.85746,0.6731388,0.8916639
bbdd_00010.pkl-bbdd_00247.pkl,0.06479051,0.777594,126.21919,0.611203,0.8248179
bbdd_00010.pkl-bbdd_00084.pkl,0.04527004,0.5710212,92.330215,0.7144894,0.92679346
bbdd_00010.pkl-bbdd_00085.pkl,0.045102715,0.5937654,99.902725,0.7031173,0.9191551
bbdd_00010.pkl-bbdd_00001.pkl,0.9996361,1.9939437,246.99396,0.0030281649,0.055028763
bbdd_00010.pkl-bbdd_00245.pkl,0.11498521,1.066788,139.15448,0.46660602,0.77191806
bbdd_00010.pkl-bbdd_00064.pkl,0.041508496,0.49636555,87.67717,0.7518172,0.9349784
bbdd_00010.pkl-bbdd_00143.pkl,0.046512708,0.5927603,96.29914,0.70361984,0.9174365
bbdd_00010.pkl-bbdd_00146.pkl,0.05338366,0.6936096,103.58744,0.6531952,0.89740765
bbdd_00010.pkl-bbdd_00160.pkl,0.033712775,0.41602504,72.79629,0.79198754,0.9644278
bbdd_00010.pkl-bbdd_00117.pkl,0.044979338,0.48660606,80.32284,0.756697,0.94548476
bbdd_00010.pkl-bbdd_00253.pkl,0.063255444,0.8309026,112.4798,0.5845487,0.8877944
bbdd_00010.pkl-bbdd_00021.pkl,0.050258487,0.6397929,82.0362,0.68010354,0.9227117
bbdd_00010.pkl-bbdd_00255.pkl,0.067410596,0.914956,145.11775,0.5425221,0.7969688
bbdd_00010.pkl-bbdd_00154.pkl,0.033890486,0.45034242,75.8107,0.7748288,0.96266365
bbdd_00010.pkl-bbdd_00134.pkl,0.05684934,0.6166635,92.50631,0.6916682,0.9000301
bbdd_00010.pkl-bbdd_00054.pkl,0.11632196,1.2944082,158.29163,0.35279587,0.7159132
bbdd_00010.pkl-bbdd_00035.pkl,0.07386715,0.9348222,113.84781,0.5325889,0.8079231
bbdd_00010.pkl-bbdd_00197.pkl,0.046805635,0.647775,78.84943,0.67611253,0.93906045
bbdd_00010.pkl-bbdd_00208.pkl,0.071696565,0.9727283,144.88553,0.5136358,0.79315084
bbdd_00010.pkl-bbdd_00009.pkl,0.07043795,0.68390465,103.61044,0.6580477,0.8896981
bbdd_00010.pkl-bbdd_00095.pkl,0.05586099,0.74378157,102.29529,0.6281092,0.9115609
bbdd_00010.pkl-bbdd_00121.pkl,0.1081721,1.0496538,132.2464,0.4751731,0.836535
bbdd_00010.pkl-bbdd_00174.pkl,0.062618434,0.8266115,127.135864,0.58669424,0.8637613
bbdd_00010.pkl-bbdd_00151.pkl,0.05106112,0.61814106,92.62381,0.6909295,0.9206512
bbdd_00010.pkl-bbdd_00224.pkl,0.07399931,0.9862601,128.9574,0.50687,0.835432
bbdd_00010.pkl-bbdd_00008.pkl,0.07135247,0.8868549,139.70877,0.55657256,0.7950859
bbdd_00010.pkl-bbdd_00149.pkl,0.043621656,0.5616136,71.608604,0.71919316,0.94303334
bbdd_00010.pkl-bbdd_00129.pkl,0.073804304,0.93663406,148.39188,0.531683,0.80585015
bbdd_00010.pkl-bbdd_00187.pkl,0.05303663,0.65374863,103.95364,0.6731256,0.9157806
bbdd_00010.pkl-bbdd_00178.pkl,0.06540579,0.7642034,104.504074,0.61789834,0.8691021
bbdd_00010.pkl-bbdd_00124.pkl,0.1128091,1.2930982,168.07861,0.3534509,0.6578131
bbdd_00010.pkl-bbdd_00118.pkl,0.06302411,0.69414127,109.07497,0.6529294,0.9056023
bbdd_00010.pkl-bbdd_00028.pkl,0.048540417,0.5428457,76.28601,0.72857714,0.937772
bbdd_00010.pkl-bbdd_00078.pkl,0.05054883,0.70251787,105.61472,0.6487411,0.90542144
bbdd_00010.pkl-bbdd_00260.pkl,0.04181541,0.4484658,69.79191,0.7757671,0.9535819
bbdd_00010.pkl-bbdd_00215.pkl,0.06772306,0.93030477,135.95792,0.5348476,0.8442435
bbdd_00010.pkl-bbdd_00077.pkl,0.06511976,0.7463876,102.937126,0.6268062,0.91409796
bbdd_00010.pkl-bbdd_00115.pkl,0.06362052,0.70086944,107.17459,0.6495652,0.86165035
bbdd_00010.pkl-bbdd_00000.pkl,0.04098339,0.4298468,70.650505,0.7850766,0.9522291
bbdd_00010.pkl-bbdd_00020.pkl,0.07887196,0.89359015,108.13423,0.5532049,0.8585222
bbdd_00010.pkl-bbdd_00048.pkl,0.08321749,1.0477337,139.86218,0.47613317,0.8065534
bbdd_00010.pkl-bbdd_00017.pkl,0.05701225,0.7283664,110.98808,0.6358168,0.90063787
bbdd_00010.pkl-bbdd_00094.pkl,0.054864604,0.7089016,105.06148,0.6455492,0.9031601
bbdd_00010.pkl-bbdd_00286.pkl,0.055472683,0.66732776,98.014336,0.6663361,0.9051746
bbdd_00010.pkl-bbdd_00075.pkl,0.060216345,0.7064841,111.32828,0.64675796,0.8861966
bbdd_00010.pkl-bbdd_00116.pkl,0.07934844,0.9440729,118.08823,0.5279636,0.84565294
bbdd_00010.pkl-bbdd_00279.pkl,0.050859667,0.61619353,96.63025,0.69190323,0.9191617
bbdd_00010.pkl-bbdd_00270.pkl,0.109845765,1.1405634,154.34306,0.4297183,0.7622866
bbdd_00010.pkl-bbdd_00281.pkl,0.06808459,0.8525537,141.29051,0.5737232,0.81419456
bbdd_00010.pkl-bbdd_00241.pkl,0.05870945,0.7138741,120.5055,0.643063,0.8612346
bbdd_00010.pkl-bbdd_00086.pkl,0.03776172,0.4454857,75.46223,0.7772572,0.95526737
bbdd_00010.pkl-bbdd_00047.pkl,0.0920188,1.0293075,130.5198,0.48534623,0.79708904
bbdd_00010.pkl-bbdd_00082.pkl,0.05138779,0.6387503,108.90065,0.6806249,0.89849424
bbdd_00010.pkl-bbdd_00262.pkl,0.05787617,0.7559848,117.200676,0.6220076,0.8878646
bbdd_00010.pkl-bbdd_00030.pkl,0.096237764,1.1619842,188.36783,0.41900793,0.68172246
bbdd_00010.pkl-bbdd_00223.pkl,0.07908884,0.8814379,144.21884,0.559281,0.83669627
bbdd_00010.pkl-bbdd_00173.pkl,0.053515915,0.54938906,77.65551,0.7253055,0.94491196
bbdd_00010.pkl-bbdd_00182.pkl,0.09626855,1.0361315,124.85485,0.48193425,0.77556086
bbdd_00010.pkl-bbdd_00142.pkl,0.06559679,0.8648587,141.08658,0.5675707,0.8076968
bbdd_00010.pkl-bbdd_00150.pkl,0.057819497,0.7193396,92.22043,0.6403302,0.9168313
bbdd_00010.pkl-bbdd_00039.pkl,0.05767221,0.7327676,113.82926,0.6336162,0.8818457
bbdd_00010.pkl-bbdd_00045.pkl,0.061097726,0.70569676,110.3483,0.6471516,0.8891933
bbdd_00010.pkl-bbdd_00188.pkl,0.04856475,0.60539484,83.85476,0.6973026,0.9326661
bbdd_00010.pkl-bbdd_00065.pkl,0.08175736,1.0582256,137.57568,0.4708872,0.7851263
bbdd_00010.pkl-bbdd_00156.pkl,0.037897617,0.51669407,73.181465,0.74165297,0.95894855
bbdd_00010.pkl-bbdd_00070.pkl,0.066906214,0.90895593,130.05775,0.54552203,0.8562036
bbdd_00010.pkl-bbdd_00090.pkl,0.082741536,0.93764067,121.57478,0.53117967,0.8436092
bbdd_00010.pkl-bbdd_00209.pkl,0.11449073,1.1271992,139.78851,0.43640035,0.69208056
bbdd_00010.pkl-bbdd_00232.pkl,0.077191435,0.9520126,128.04015,0.5239937,0.83774775
bbdd_00010.pkl-bbdd_00007.pkl,0.07249042,0.8509979,114.96031,0.57450104,0.8620825
bbdd_00010.pkl-bbdd_00213.pkl,0.06300589,0.66517264,114.95409,0.6674137,0.86263925
bbdd_00010.pkl-bbdd_00067.pkl,0.06941774,0.8438627,117.173775,0.5780687,0.86122406
bbdd_00010.pkl-bbdd_00058.pkl,0.043331098,0.56283593,87.358444,0.71858203,0.9359784
bbdd_00010.pkl-bbdd_00179.pkl,0.113530114,0.92511874,126.7741,0.53744066,0.7792695
bbdd_00010.pkl-bbdd_00212.pkl,0.07159918,0.90471125,119.25264,0.5476443,0.8143274
bbdd_00010.pkl-bbdd_00144.pkl,0.059735503,0.73571086,111.712814,0.6321446,0.8676458
bbdd_00010.pkl-bbdd_00161.pkl,0.07638652,0.98689556,114.16406,0.5065522,0.8367245
bbdd_00010.pkl-bbdd_00053.pkl,0.15353513,1.5394982,189.72406,0.23025084,0.5324479
bbdd_00010.pkl-bbdd_00018.pkl,0.08346001,0.95830643,109.32985,0.5208468,0.8347343
bbdd_00010.pkl-bbdd_00284.pkl,0.060433377,0.74768764,114.88927,0.62615615,0.87329763
bbdd_00010.pkl-bbdd_00100.pkl,0.082457446,1.006625,134.9932,0.49668747,0.74835944
bbdd_00010.pkl-bbdd_00130.pkl,0.040816125,0.53115976,87.140564,0.7344201,0.9403795
bbdd_00010.pkl-bbdd_00221.pkl,0.08702876,1.1449697,178.56186,0.42751512,0.6952347
bbdd_00010.pkl-bbdd_00106.pkl,0.07231833,0.94614035,123.431854,0.5269298,0.8041194
bbdd_00010.pkl-bbdd_00016.pkl,0.054764964,0.61644626,84.684906,0.6917769,0.93013245
bbdd_00010.pkl-bbdd_00252.pkl,0.076628566,0.82379806,118.78311,0.5881009,0.8456117
bbdd_00010.pkl-bbdd_00037.pkl,0.0560754,0.605424,91.2254,0.69728804,0.89278483
bbdd_00010.pkl-bbdd_00167.pkl,0.06601632,0.7799806,112.19298,0.6100097,0.8728113
bbdd_00010.pkl-bbdd_00128.pkl,0.09273562,0.9325094,146.69394,0.5337453,0.80832386
bbdd_00010.pkl-bbdd_00201.pkl,0.106499575,1.1806471,150.50421,0.40967643,0.72538686
bbdd_00010.pkl-bbdd_00014.pkl,0.080389,0.9085673,110.41641,0.5457164,0.80118954
bbdd_00010.pkl-bbdd_00199.pkl,0.06726405,0.6370437,88.70764,0.68147814,0.91886866
bbdd_00010.pkl-bbdd_00166.pkl,0.05773556,0.7777802,107.35843,0.6111099,0.88261884
bbdd_00010.pkl-bbdd_00038.pkl,0.06521632,0.6225291,89.03131,0.6887355,0.9189085
bbdd_00010.pkl-bbdd_00011.pkl,0.07655097,1.0407879,155.41568,0.47960606,0.7726846
bbdd_00010.pkl-bbdd_00236.pkl,0.09491859,1.2261133,163.35594,0.38694325,0.7243634
bbdd_00010.pkl-bbdd_00254.pkl,0.12491725,1.1961715,194.10094,0.4019142,0.6818913
bbdd_00010.pkl-bbdd_00019.pkl,0.1170379,1.2521642,150.51349,0.37391794,0.6758356
bbdd_00010.pkl-bbdd_00171.pkl,0.09538281,0.9152506,120.183754,0.5423747,0.8345401
bbdd_00010.pkl-bbdd_00137.pkl,0.05515276,0.74885577,106.6588,0.6255721,0.9043288
bbdd_00010.pkl-bbdd_00164.pkl,0.12855002,1.3915269,184.54475,0.30423653,0.54387707
bbdd_00010.pkl-bbdd_00285.pkl,0.051380347,0.63941306,109.86911,0.6802935,0.87843776
bbdd_00010.pkl-bbdd_00238.pkl,0.07943368,0.9548241,152.7186,0.52258795,0.77173054
bbdd_00010.pkl-bbdd_00041.pkl,0.069299236,0.88046414,121.32432,0.55976796,0.85802096
bbdd_00010.pkl-bbdd_00244.pkl,0.037173998,0.46217462,84.35561,0.76891273,0.9431513
bbdd_00010.pkl-bbdd_00162.pkl,0.05917799,0.7900692,126.69046,0.6049654,0.856575
bbdd_00010.pkl-bbdd_00186.pkl,0.09838143,1.1943054,160.1095,0.4028473,0.6922601
bbdd_00010.pkl-bbdd_00269.pkl,0.09773544,1.1867406,162.12482,0.4066297,0.7402015
bbdd_00010.pkl-bbdd_00152.pkl,0.038006417,0.47744876,74.08655,0.7612756,0.9590312
bbdd_00010.pkl-bbdd_00040.pkl,0.074827746,0.95688975,123.73269,0.5215551,0.8272902
bbdd_00010.pkl-bbdd_00249.pkl,0.05661596,0.69478494,99.099396,0.65260756,0.8887881
bbdd_00010.pkl-bbdd_00192.pkl,0.047356885,0.58757126,83.45339,0.70621437,0.93135566
bbdd_00010.pkl-bbdd_00108.pkl,0.079419106,1.0191746,141.49957,0.49041268,0.808758
bbdd_00010.pkl-bbdd_00059.pkl,0.038257893,0.4576918,80.90741,0.77115417,0.9479805
bbdd_00010.pkl-bbdd_00268.pkl,0.123872496,1.0586778,136.03853,0.47066107,0.74131763
bbdd_00010.pkl-bbdd_00235.pkl,0.056902424,0.7622451,113.51727,0.6188775,0.8930688
bbdd_00010.pkl-bbdd_00275.pkl,0.042064823,0.52156997,77.34744,0.739215,0.9533225
bbdd_00010.pkl-bbdd_00126.pkl,0.038357235,0.44249412,77.20004,0.7787529,0.93843406
bbdd_00010.pkl-bbdd_00282.pkl,0.065287575,0.806726,132.46808,0.59663695,0.84275216
bbdd_00010.pkl-bbdd_00258.pkl,0.11116791,1.2469953,155.53888,0.37650234,0.67719686
bbdd_00010.pkl-bbdd_00003.pkl,0.05845617,0.78357375,115.296104,0.6082131,0.8807763
bbdd_00010.pkl-bbdd_00131.pkl,0.043170694,0.57488126,105.11102,0.71255934,0.914432
bbdd_00010.pkl-bbdd_00228.pkl,0.05573128,0.7418523,104.87265,0.62907386,0.88035834
bbdd_00010.pkl-bbdd_00191.pkl,0.052428987,0.6614642,86.46189,0.6692679,0.92260945
bbdd_00010.pkl-bbdd_00216.pkl,0.08018791,0.8677031,132.48798,0.56614846,0.8642936
bbdd_00010.pkl-bbdd_00099.pkl,0.044176456,0.502907,82.86622,0.7485465,0.9411402
bbdd_00010.pkl-bbdd_00031.pkl,0.044556055,0.5830806,104.66464,0.70845973,0.91293824
bbdd_00010.pkl-bbdd_00127.pkl,0.04093894,0.54102266,84.96383,0.7294886,0.94305456
bbdd_00010.pkl-bbdd_00165.pkl,0.12271294,1.2810875,162.75314,0.3594562,0.7031442
bbdd_00010.pkl-bbdd_00114.pkl,0.086073674,1.0527629,144.8515,0.47361863,0.77456105
bbdd_00010.pkl-bbdd_00069.pkl,0.04084259,0.5267607,90.67189,0.73661965,0.93746674
bbdd_00010.pkl-bbdd_00061.pkl,0.048308413,0.60775256,93.202286,0.6961237,0.9254675
bbdd_00010.pkl-bbdd_00006.pkl,0.12094565,1.4197726,182.01027,0.29011375,0.6262338
bbdd_00010.pkl-bbdd_00196.pkl,0.050589897,0.6272035,106.628624,0.68639827,0.8780006
bbdd_00010.pkl-bbdd_00153.pkl,0.054266524,0.651809,101.03754,0.6740955,0.90163827
bbdd_00010.pkl-bbdd_00023.pkl,0.05157024,0.63355887,94.53975,0.68322057,0.9206634
bbdd_00010.pkl-bbdd_00111.pkl,0.05161924,0.6721805,100.760376,0.6639098,0.8927682
bbdd_00010.pkl-bbdd_00043.pkl,0.04745368,0.6076385,99.93407,0.6961808,0.91094744
bbdd_00010.pkl-bbdd_00096.pkl,0.03558731,0.45932865,80.29539,0.7703357,0.9537466
bbdd_00010.pkl-bbdd_00093.pkl,0.03809083,0.42501163,76.946106,0.7874942,0.9399046
bbdd_00010.pkl-bbdd_00025.pkl,0.07273494,0.9907543,139.23334,0.5046228,0.8231784
bbdd_00010.pkl-bbdd_00233.pkl,0.0554592,0.6389472,102.61157,0.6805264,0.8837643
bbdd_00010.pkl-bbdd_00087.pkl,0.06647318,0.7675009,115.14962,0.61624956,0.8520785
bbdd_00010.pkl-bbdd_00206.pkl,0.064160384,0.82063395,109.909424,0.58968306,0.87494296
bbdd_00010.pkl-bbdd_00283.pkl,0.08216578,0.970202,132.51482,0.514899,0.82711416
bbdd_00010.pkl-bbdd_00098.pkl,0.06766392,0.93345904,142.4035,0.5332705,0.7913636
bbdd_00010.pkl-bbdd_00139.pkl,0.083791204,0.80816084,119.77277,0.59591955,0.84148043
bbdd_00010.pkl-bbdd_00157.pkl,0.061889697,0.6950276,115.73424,0.6524862,0.88286155
bbdd_00010.pkl-bbdd_00122.pkl,0.04698514,0.6289751,104.01535,0.6855124,0.917145
bbdd_00010.pkl-bbdd_00141.pkl,0.09258101,1.0046461,126.803024,0.497677,0.8062515
bbdd_00010.pkl-bbdd_00055.pkl,0.11199191,1.2582784,171.85625,0.3708608,0.6819699
bbdd_00010.pkl-bbdd_00229.pkl,0.08715686,1.0131674,137.56596,0.49341637,0.79821235
bbdd_00010.pkl-bbdd_00012.pkl,0.048789322,0.6366143,90.17211,0.68169284,0.93506634
bbdd_00010.pkl-bbdd_00257.pkl,0.058561295,0.6945237,108.72215,0.65273815,0.8929821
bbdd_00010.pkl-bbdd_00159.pkl,0.12586932,1.0608861,130.76855,0.46955693,0.64914674
bbdd_00010.pkl-bbdd_00060.pkl,0.047811992,0.62013215,88.092896,0.6899339,0.92457974
bbdd_00010.pkl-bbdd_00005.pkl,0.0832647,0.98833036,119.97005,0.5058348,0.8015845
bbdd_00010.pkl-bbdd_00185.pkl,0.06779857,0.7066654,87.76983,0.6466673,0.912965
bbdd_00010.pkl-bbdd_00169.pkl,0.051848967,0.66727847,110.28595,0.6663608,0.89293075
bbdd_00010.pkl-bbdd_00222.pkl,0.08699571,0.9565426,124.73944,0.5217287,0.8146639
bbdd_00010.pkl-bbdd_00180.pkl,0.068538465,0.7516259,118.02535,0.62418705,0.8450277
bbdd_00010.pkl-bbdd_00133.pkl,0.045087818,0.5102701,87.86056,0.74486494,0.9219626
bbdd_00010.pkl-bbdd_00203.pkl,0.041919436,0.5102636,92.25776,0.74486816,0.92175645
bbdd_00010.pkl-bbdd_00147.pkl,0.05376755,0.68410623,103.03222,0.65794694,0.90551245
bbdd_00010.pkl-bbdd_00063.pkl,0.05338471,0.6441949,100.441086,0.6779026,0.89235806
bbdd_00010.pkl-bbdd_00068.pkl,0.07088299,0.9014368,123.534584,0.5492816,0.8473852
bbdd_00010.pkl-bbdd_00176.pkl,0.08998498,1.0597055,135.73198,0.47014722,0.7437141
bbdd_00010.pkl-bbdd_00120.pkl,0.12201507,1.2410035,147.7608,0.3794982,0.7307472
bbdd_00010.pkl-bbdd_00184.pkl,0.10527557,1.2871544,176.54544,0.35642278,0.67187
bbdd_00010.pkl-bbdd_00042.pkl,0.069589645,0.9260208,124.265465,0.53698957,0.84578395
bbdd_00010.pkl-bbdd_00266.pkl,0.05000041,0.6500216,108.76406,0.67498916,0.89988124
bbdd_00010.pkl-bbdd_00097.pkl,0.12208405,1.2068397,148.16258,0.3965802,0.67270195
bbdd_00010.pkl-bbdd_00251.pkl,0.07233005,0.97720563,134.9126,0.5113972,0.83575994
bbdd_00010.pkl-bbdd_00044.pkl,0.100855604,0.7453905,83.53456,0.6273048,0.87377703
bbdd_00010.pkl-bbdd_00083.pkl,0.05834352,0.7177301,125.30858,0.641135,0.89590484
bbdd_00010.pkl-bbdd_00132.pkl,0.058452047,0.7268842,92.53195,0.63655794,0.88949895
bbdd_00010.pkl-bbdd_00250.pkl,0.11482105,1.3835263,175.23145,0.30823687,0.57897365
bbdd_00010.pkl-bbdd_00104.pkl,0.05202032,0.7020385,120.09401,0.64898074,0.886976
bbdd_00010.pkl-bbdd_00211.pkl,0.047132574,0.565595,80.036995,0.71720254,0.9445251
bbdd_00010.pkl-bbdd_00214.pkl,0.05822684,0.7466625,123.0733,0.62666875,0.8795366
bbdd_00010.pkl-bbdd_00015.pkl,0.0620619,0.6389218,104.60088,0.680539,0.89658254
bbdd_00010.pkl-bbdd_00195.pkl,0.049420524,0.66989666,103.25162,0.6650517,0.9144684
bbdd_00010.pkl-bbdd_00243.pkl,0.06598793,0.8374647,125.23251,0.5812676,0.86045754
bbdd_00010.pkl-bbdd_00049.pkl,0.08444438,1.1028688,155.35725,0.44856566,0.72512615
bbdd_00010.pkl-bbdd_00183.pkl,0.07802594,0.993831,140.52995,0.50308454,0.78873575
